band,fID,obsHistID
z,849,1442592
z,933,1442593
z,1046,1442594
z,947,1442595
z,871,1442596
z,778,1442597
z,766,1442630
z,849,1442631
z,933,1442632
z,947,1442633
z,1046,1442634
z,871,1442635
z,778,1442636
z,748,1442672
z,746,1442679
z,839,1442687
z,748,1442707
z,839,1442728
z,1142,1442746
z,1133,1442747
z,1144,1442748
z,1154,1442749
z,1165,1442750
z,1178,1442751
z,1214,1442752
z,1142,1442779
z,1133,1442780
z,1144,1442781
z,1154,1442782
z,1165,1442783
z,1178,1442784
z,1214,1442785
z,1082,1442787
z,1070,1442788
z,1050,1442789
z,1034,1442790
z,1036,1442791
z,1011,1442815
z,1116,1442816
z,1082,1442817
z,1070,1442818
z,1050,1442819
z,1034,1442820
z,1116,1442846
z,1011,1442848
z,1566,1442896
y,688,1443137
y,736,1443151
y,816,1443158
y,794,1443159
y,778,1443160
y,766,1443161
y,748,1443173
y,766,1443174
y,871,1443175
y,872,1443176
y,985,1443177
y,1011,1443178
y,1094,1443187
y,1082,1443188
y,1070,1443189
y,1050,1443190
y,1046,1443191
y,1034,1443192
y,1036,1443193
y,1243,1443203
y,1245,1443204
y,1350,1443205
y,1361,1443210
y,1375,1443211
y,1386,1443212
y,1401,1443213
y,1419,1443214
y,1331,1443215
y,1309,1443217
y,1297,1443218
y,1277,1443219
y,1269,1443220
y,1257,1443221
y,1245,1443222
y,1243,1443223
y,746,1443274
y,839,1443276
y,837,1443277
y,849,1443278
y,963,1443279
y,975,1443280
y,1094,1443281
y,1214,1443283
y,1188,1443284
y,1165,1443285
y,1154,1443286
y,1144,1443287
y,1257,1443288
y,1269,1443289
y,1309,1443290
y,1375,1443291
y,931,1443292
y,947,1443293
y,909,1443294
y,1011,1443295
y,909,1443296
y,913,1443298
y,1522,1443365
y,1486,1443377
y,1386,1443378
y,1011,1443791
y,1094,1443792
y,1188,1443793
y,1297,1443794
y,1309,1443795
y,1214,1443796
y,1116,1443797
y,1226,1443807
y,1427,1443809
y,1445,1443838
y,1566,1443839
y,1427,1443853
y,1116,1443868
y,1094,1443869
y,1082,1443870
y,1178,1443871
y,1277,1443872
y,1386,1443873
y,1488,1443874
y,1401,1443878
y,1297,1443879
y,1188,1443880
y,1214,1443881
y,1178,1443882
y,1165,1443883
y,1269,1443884
y,1375,1443885
y,1486,1443886
y,1361,1443889
y,1257,1443890
y,1154,1443891
y,1257,1443892
y,1245,1443893
y,1144,1443894
y,1046,1443895
y,947,1443896
y,933,1443897
y,1034,1443898
y,1133,1443899
y,1243,1443900
y,1350,1443901
y,1522,1443911
y,1419,1443912
y,1427,1443913
y,909,1443924
y,885,1443925
y,872,1443926
y,871,1443927
y,849,1443928
y,837,1443929
y,746,1443930
y,839,1443937
y,939,1443938
y,1133,1443947
y,1144,1443948
y,1154,1443949
y,1165,1443950
y,1050,1443951
y,933,1443952
y,931,1443953
y,748,1443966
y,794,1444003
y,985,1444004
y,975,1444005
y,963,1444006
z,1094,1444668
z,1082,1444669
z,1070,1444670
z,1050,1444671
z,1154,1444672
z,1257,1444673
z,1361,1444674
z,1476,1444675
z,1094,1444710
z,1082,1444711
z,1070,1444712
z,1050,1444713
z,1154,1444714
z,1257,1444715
z,1361,1444716
z,1476,1444717
z,1486,1444720
z,1445,1444903
z,1427,1444904
z,1427,1444935
z,1419,1444936
z,1401,1444937
z,1401,1444966
z,1419,1444967
z,1386,1444968
z,1401,1444969
z,1386,1444989
z,1375,1444990
z,1401,1445001
z,1419,1445002
z,1386,1445003
z,1516,1445005
z,1488,1445006
z,1375,1445029
z,1386,1445030
z,1419,1445031
z,1488,1445034
z,909,1445042
z,985,1445043
z,975,1445044
z,963,1445045
z,872,1445046
z,1516,1445070
z,909,1445074
z,985,1445075
z,975,1445076
z,963,1445077
z,872,1445078
z,1226,1445080
z,1331,1445081
z,1178,1445082
z,1269,1445083
z,1277,1445084
z,1245,1445085
z,1522,1445103
z,1269,1445119
z,1277,1445120
z,1178,1445121
z,1331,1445122
z,1245,1445124
z,1350,1445135
z,1350,1445190
y,1445,1445388
y,1331,1445391
y,1309,1445392
y,1419,1445393
y,1488,1445395
y,1486,1445398
y,1245,1445433
y,1361,1445434
y,1269,1445435
y,1277,1445436
y,1154,1445437
y,1050,1445438
y,1046,1445439
y,1034,1445440
y,1036,1445441
y,839,1445454
y,837,1445455
y,849,1445456
y,871,1445457
y,872,1445458
y,766,1445459
y,778,1445460
y,794,1445461
y,816,1445462
i,1476,1447216
i,1486,1447242
i,1476,1447243
i,1470,1447246
z,746,1447423
z,837,1447424
z,931,1447425
z,1034,1447429
z,1144,1447430
z,1133,1447431
z,1245,1447432
z,1361,1447433
i,794,1447868
i,872,1447869
i,1070,1447870
i,975,1447871
i,885,1447872
i,816,1447873
i,909,1447879
i,794,1447908
i,872,1447910
i,816,1447912
i,885,1447913
i,975,1447914
i,1070,1447915
i,909,1447916
i,826,1447917
i,1011,1447927
i,1116,1447931
i,1094,1447932
i,1082,1447933
i,1165,1447934
i,1178,1447935
i,1188,1447936
i,1214,1447937
i,1011,1447952
i,794,1447959
i,963,1447960
i,1082,1447961
i,1094,1447962
i,1214,1447965
i,1188,1447966
i,1178,1447967
i,1165,1447968
i,1154,1447969
i,1226,1447970
i,1445,1447988
i,1427,1447989
i,794,1447990
i,963,1447991
i,1154,1447992
i,1144,1447993
i,1133,1447994
i,1046,1447995
i,1050,1447996
i,1082,1447997
i,985,1447998
i,1011,1447999
i,1188,1448001
i,1178,1448002
i,1154,1448003
i,1243,1448004
i,1245,1448007
i,1257,1448008
i,1269,1448009
i,1277,1448010
i,1427,1448011
i,1011,1448020
i,985,1448021
i,1082,1448022
i,1050,1448023
i,1046,1448024
i,1133,1448025
i,1144,1448026
i,1036,1448029
i,1154,1448030
i,1178,1448031
i,1188,1448032
i,1297,1448034
i,1269,1448035
i,1257,1448036
i,1245,1448037
i,1243,1448042
i,1257,1448043
i,1277,1448044
i,1309,1448045
i,1331,1448046
i,1419,1448050
i,1361,1448059
i,1142,1448060
i,1036,1448062
i,931,1448066
i,933,1448067
i,947,1448068
i,963,1448069
i,1297,1448070
i,1309,1448071
i,1386,1448078
i,1257,1448079
i,1243,1448080
i,1361,1448083
i,1488,1448084
i,1546,1448089
i,1419,1448092
i,1297,1448093
i,963,1448094
i,947,1448095
i,933,1448096
i,931,1448097
i,939,1448098
i,754,1448114
i,1386,1448116
i,1522,1448117
i,1309,1448119
i,1297,1448120
i,1350,1448122
i,1375,1448123
i,746,1448139
r,872,1448607
r,794,1448608
r,794,1448653
r,872,1448654
r,1050,1448655
r,947,1448656
r,849,1448657
r,933,1448658
r,1034,1448659
r,837,1448660
r,748,1448661
r,746,1448663
r,931,1448664
r,839,1448665
r,746,1448697
r,748,1448699
r,837,1448700
r,849,1448701
r,933,1448702
r,1034,1448703
r,947,1448704
r,1050,1448705
r,931,1448706
r,839,1448707
r,778,1448806
r,871,1448807
r,963,1448808
r,975,1448809
r,1165,1448810
r,1269,1448811
r,1257,1448812
r,1245,1448813
r,1243,1448814
r,1133,1448815
g,736,1449279
g,816,1449284
g,794,1449285
g,766,1449287
g,871,1449288
g,748,1449289
g,849,1449290
g,947,1449291
g,1269,1449292
g,1486,1449295
r,1361,1449296
r,1350,1449297
r,1350,1449334
r,1361,1449378
r,1516,1449432
r,1243,1449563
r,1361,1449564
g,1214,1449907
g,1277,1449908
g,1297,1449909
g,1309,1449910
g,1331,1449911
g,1375,1449912
g,672,1449938
g,1214,1449948
g,1277,1449949
g,1297,1449950
g,1309,1449951
g,1375,1449966
g,1226,1449967
g,1427,1450095
g,1401,1450096
g,1386,1450097
g,1386,1450116
g,1401,1450117
z,1445,1450369
z,794,1451053
z,872,1451054
z,975,1451055
z,885,1451056
z,816,1451057
z,826,1451061
z,909,1451062
z,985,1451063
z,1082,1451064
z,1178,1451065
z,1188,1451066
z,1297,1451067
z,1309,1451068
z,1214,1451069
z,909,1451085
z,885,1451086
z,816,1451087
z,794,1451090
z,872,1451091
z,975,1451092
z,985,1451093
z,1082,1451094
z,1178,1451095
z,1188,1451096
z,1297,1451097
z,1309,1451098
z,1214,1451099
r,1116,1451402
r,1188,1451404
r,1094,1451405
r,1011,1451406
r,909,1451410
r,1082,1451411
r,885,1451412
r,698,1451418
r,1188,1451444
r,1094,1451446
r,1011,1451447
r,909,1451450
r,885,1451455
r,1082,1451456
r,698,1451457
r,1297,1451475
r,1214,1451476
r,1165,1451477
r,1419,1451478
r,1476,1451494
r,1297,1451522
r,1214,1451523
r,1165,1451524
r,1419,1451525
r,1470,1451535
r,1476,1451536
r,1361,1451577
r,1361,1451600
r,1243,1451601
u,1419,1451827
u,1094,1451841
u,1011,1451842
u,985,1451843
u,909,1451844
u,885,1451845
u,872,1451846
u,963,1451847
u,1046,1451848
u,1144,1451849
u,1165,1451850
u,933,1451851
u,837,1451852
u,778,1451853
u,720,1452049
u,816,1452050
u,1116,1452051
u,839,1452081
u,746,1452114
u,931,1452115
u,1154,1452116
u,1050,1452117
u,1476,1452731
u,1188,1452759
i,748,1452954
i,766,1452955
i,849,1452956
i,1034,1452957
i,947,1452958
i,1046,1452959
i,1144,1452960
i,748,1452993
i,766,1452994
i,849,1452995
i,947,1452996
i,1034,1452997
i,1046,1452998
i,1144,1452999
r,816,1453575
r,816,1453613
r,1036,1453655
r,1036,1453702
r,1245,1453718
r,1257,1453719
r,1269,1453720
r,1486,1453721
r,1427,1453722
r,1245,1453762
r,1257,1453763
r,1269,1453764
r,1486,1453765
r,1427,1453766
r,1445,1454218
r,1445,1454264
z,1011,1454671
z,1094,1454672
i,1350,1455478
i,1375,1455479
i,1488,1455480
i,837,1455488
i,849,1455489
i,871,1455490
i,1350,1455523
i,1375,1455524
i,837,1455531
i,849,1455546
i,871,1455547
i,975,1455548
i,985,1455549
i,975,1455582
i,985,1455583
i,826,1455588
i,746,1455593
i,839,1455594
i,1034,1455595
i,826,1455628
i,746,1455633
i,839,1455634
i,1034,1455635
i,1142,1455636
r,720,1456321
r,778,1456322
r,766,1456324
r,871,1456325
r,963,1456326
r,1070,1456327
r,1178,1456328
r,947,1456329
r,849,1456330
r,754,1456335
r,837,1456336
r,933,1456337
r,1046,1456338
r,931,1456339
r,1034,1456341
r,778,1456355
r,871,1456357
r,766,1456358
r,947,1456359
r,849,1456360
r,837,1456363
r,933,1456364
r,1046,1456365
r,963,1456366
r,1070,1456367
r,1178,1456368
r,931,1456369
r,1034,1456370
r,939,1456371
r,1309,1456390
r,1277,1456392
r,1401,1456393
r,1386,1456394
r,1522,1456395
r,1488,1456401
r,1375,1456402
r,1309,1456424
r,1331,1456425
r,1277,1456431
r,1516,1456436
r,1488,1456437
r,1386,1456439
r,1401,1456440
r,1375,1456441
z,754,1456696
z,839,1456697
z,931,1456698
z,1034,1456699
z,1144,1456700
z,1046,1456701
z,933,1456702
r,746,1456895
r,1142,1456903
r,1133,1456904
r,1243,1456906
r,746,1456927
r,1133,1456936
r,1243,1456938
r,1350,1456963
r,1361,1456964
r,1226,1456985
r,1361,1457005
r,1350,1457006
r,1082,1457026
r,985,1457027
r,975,1457028
r,1144,1457029
r,975,1457056
r,985,1457057
r,1082,1457058
r,1094,1457059
r,1144,1457060
r,1094,1457101
z,1036,1457378
z,1133,1457379
z,1245,1457380
g,778,1457450
g,766,1457451
g,748,1457452
g,837,1457457
g,931,1457458
g,933,1457459
g,1034,1457460
g,1133,1457461
g,1243,1457462
g,1245,1457463
g,1269,1457464
g,1165,1457465
g,1082,1457466
g,1011,1457467
g,985,1457468
g,975,1457469
g,963,1457470
g,947,1457471
g,849,1457472
g,748,1457473
g,766,1457474
g,778,1457475
g,688,1457476
g,933,1457493
g,931,1457494
g,1034,1457495
g,1133,1457496
g,837,1457498
g,1245,1457503
g,1269,1457504
g,1165,1457505
g,1082,1457506
g,947,1457507
g,963,1457508
g,975,1457509
g,985,1457510
g,1011,1457511
g,849,1457512
g,871,1457513
g,872,1457514
g,885,1457515
g,909,1457516
g,872,1457560
g,885,1457561
g,909,1457562
g,871,1457563
g,794,1457564
g,816,1457565
g,913,1457612
g,816,1457614
g,794,1457615
g,1522,1457832
g,1476,1457883
g,1488,1457919
g,1427,1457940
g,1188,1457942
z,1546,1458080
z,1427,1458081
z,1331,1458082
z,1445,1458084
z,1011,1458104
z,1094,1458105
z,1331,1458106
z,1427,1458110
r,1214,1458210
r,1297,1458211
r,1257,1458212
r,1154,1458213
r,1050,1458214
r,872,1458215
r,1214,1458241
r,1297,1458242
r,1257,1458243
r,1154,1458244
r,1050,1458245
r,872,1458246
r,839,1458262
r,839,1458296
r,794,1458455
r,794,1458501
z,1470,1458721
z,1243,1458724
z,1350,1458725
z,1036,1458726
i,1350,1459049
i,1361,1459050
i,1350,1459077
i,1361,1459105
i,1386,1459106
i,1401,1459107
i,1419,1459108
i,1386,1459147
i,1401,1459148
i,1419,1459149
i,1445,1459150
i,1245,1459170
i,1257,1459171
i,1277,1459172
i,1214,1459173
i,1245,1459203
i,1257,1459204
i,1277,1459205
i,1214,1459206
i,1226,1459207
i,1094,1459217
i,1070,1459218
i,909,1459219
i,885,1459220
i,872,1459221
i,1094,1459253
i,1070,1459254
i,909,1459255
i,885,1459256
i,872,1459257
z,1419,1459460
z,1309,1459461
z,1331,1459462
z,1522,1459509
z,1419,1459510
z,1309,1459511
z,1331,1459512
z,826,1459524
i,1546,1459720
i,1427,1459722
i,1516,1459750
i,1427,1459752
i,1516,1459779
z,1401,1460150
z,1297,1460151
z,1277,1460152
z,1386,1460153
z,1488,1460186
z,1386,1460187
z,1277,1460188
z,1297,1460189
z,1401,1460190
i,1116,1460454
i,1116,1460503
i,1331,1460542
i,1309,1460543
i,1178,1460544
i,1165,1460545
i,1154,1460546
i,1144,1460547
i,1133,1460548
i,1046,1460549
i,1034,1460550
i,1036,1460551
i,1154,1460587
i,1165,1460588
i,1178,1460589
i,1309,1460590
i,1331,1460591
i,1046,1460595
i,1034,1460596
i,1133,1460603
i,1144,1460604
z,748,1460827
z,837,1460828
z,931,1460829
z,1036,1460830
z,1133,1460833
z,1034,1460834
z,933,1460835
z,849,1460836
z,871,1460837
z,766,1460838
z,778,1460839
z,748,1460857
z,837,1460858
z,931,1460859
z,1036,1460860
z,1133,1460862
z,1243,1460863
z,1034,1460864
z,933,1460865
z,849,1460866
z,871,1460867
z,766,1460868
z,778,1460869
i,1476,1461071
i,1476,1461097
z,939,1461585
z,1350,1461595
z,1361,1461596
z,1375,1461597
z,1269,1461599
z,1257,1461600
z,947,1461601
z,746,1461608
z,939,1461623
z,947,1461631
z,1257,1461632
z,1269,1461633
z,1361,1461634
z,1375,1461635
z,1350,1461636
i,826,1461738
i,909,1461739
i,985,1461740
i,1082,1461741
i,885,1461742
i,816,1461743
i,909,1461781
i,985,1461782
i,1082,1461783
i,816,1461784
i,885,1461785
i,766,1461805
i,849,1461806
i,933,1461807
i,748,1461808
i,746,1461820
i,778,1461832
i,871,1461833
i,766,1461835
i,849,1461836
i,933,1461837
i,746,1461853
i,839,1461854
i,847,1461856
i,778,1461866
i,871,1461867
i,947,1461868
i,963,1461869
i,975,1461870
i,1050,1461871
i,1094,1461872
i,913,1461874
i,1401,1461889
i,1386,1461890
i,1277,1461891
i,1269,1461892
i,1245,1461893
i,839,1461894
i,947,1461904
i,963,1461905
i,975,1461906
i,1050,1461907
i,1094,1461908
i,1011,1461909
i,1401,1461925
i,1386,1461926
i,1277,1461927
i,1269,1461928
i,1245,1461929
y,1353,1462308
y,1350,1462309
y,1257,1462310
y,1178,1462311
y,1046,1462312
y,1070,1462313
y,1144,1462314
y,1419,1462377
y,1375,1462378
y,1070,1462379
i,1350,1462580
i,1361,1462581
i,1375,1462582
i,1522,1462584
i,1546,1462585
i,1419,1462586
i,1427,1462587
i,1331,1462589
i,1309,1462590
i,1297,1462591
i,1214,1462592
i,1350,1462610
i,1361,1462611
i,1375,1462612
i,1516,1462613
i,1419,1462616
i,1427,1462617
i,1297,1462618
i,1309,1462619
i,1331,1462620
i,1214,1462622
i,1486,1462692
i,1488,1462693
i,1188,1462694
i,1566,1462696
i,1486,1462743
z,1476,1462875
z,1350,1462876
z,1245,1462877
z,1144,1462878
z,1046,1462879
z,1050,1462880
z,1070,1462881
z,1165,1462882
z,1178,1462883
z,1188,1462884
z,1277,1462885
z,1375,1462886
z,1257,1462887
z,1154,1462888
z,839,1462894
z,746,1462900
z,837,1462901
z,1144,1462902
z,1245,1462903
z,1350,1462904
z,1476,1462905
z,1257,1462919
z,1154,1462920
z,1165,1462921
z,1178,1462922
z,1188,1462923
z,1277,1462924
z,1375,1462925
z,1070,1462926
z,1050,1462927
z,1046,1462928
z,939,1462929
z,839,1462934
z,754,1462935
z,746,1462940
z,837,1462941
z,1470,1463123
y,1522,1463718
y,1427,1463719
y,1401,1463722
y,1386,1463723
y,1476,1463724
y,1036,1463799
y,748,1463858
y,746,1463870
y,931,1463871
y,1133,1463872
y,839,1463873
y,766,1463879
y,778,1463890
y,871,1463891
y,947,1463892
y,963,1463893
y,885,1463894
y,975,1463895
y,985,1463896
y,1011,1463897
y,909,1463903
y,1070,1463904
y,1082,1463905
y,1165,1463906
y,1154,1463907
y,1050,1463908
y,1188,1463909
y,1214,1463910
y,933,1463956
y,1445,1464307
y,1427,1464308
y,1419,1464309
y,1401,1464310
y,1386,1464311
y,1277,1464312
y,1297,1464313
y,1309,1464314
y,1331,1464315
y,1178,1464320
y,1269,1464321
y,1257,1464322
y,1361,1464323
y,720,1464372
y,1011,1464506
y,1094,1464507
y,1116,1464509
y,1214,1464513
z,766,1465042
z,778,1465043
z,748,1465044
z,849,1465045
z,871,1465046
z,975,1465047
z,963,1465048
z,698,1465089
z,766,1465092
z,778,1465093
z,748,1465094
z,849,1465095
z,871,1465096
z,975,1465097
z,963,1465098
z,947,1465099
z,931,1465100
z,931,1465154
z,947,1465155
z,1133,1465227
z,1243,1465228
z,1133,1465264
z,1243,1465265
z,1011,1466379
z,985,1466380
z,963,1466381
z,1094,1466382
z,1269,1466383
z,1361,1466384
z,1486,1466386
z,1401,1466387
z,1144,1466388
z,1034,1466389
z,1046,1466391
z,1011,1466419
z,985,1466420
z,963,1466421
z,1094,1466422
z,1269,1466423
z,1361,1466424
z,1144,1466425
z,1036,1466426
z,1034,1466427
z,1046,1466428
z,1476,1466429
z,1401,1466431
y,794,1466624
y,839,1466733
y,746,1466734
y,748,1466735
y,837,1466736
y,931,1466738
y,1036,1466740
y,1046,1466741
y,1050,1466742
y,1144,1466743
y,1154,1466744
y,1165,1466745
y,1082,1466746
y,909,1466747
y,933,1466768
y,872,1466769
y,885,1466770
y,816,1466771
y,736,1466772
y,1522,1466778
y,1516,1466779
y,1375,1466780
y,1245,1466781
y,1243,1466782
y,1350,1466785
y,1034,1466873
y,1133,1466874
r,1445,1467193
r,1445,1467225
r,1419,1467255
r,1214,1467268
r,1419,1467284
r,1427,1467285
r,1445,1467286
r,1309,1467292
r,1297,1467293
r,1277,1467294
r,1269,1467295
r,1188,1467296
r,1214,1467297
r,1116,1467299
r,1094,1467300
r,1178,1467301
r,1165,1467302
r,1082,1467303
r,1011,1467304
r,985,1467305
r,1070,1467306
r,1154,1467307
r,1050,1467308
r,963,1467309
r,1401,1467310
y,720,1467781
i,794,1468056
i,872,1468057
i,1070,1468058
i,1188,1468059
i,1116,1468061
i,1188,1468096
i,872,1468098
i,794,1468099
i,1070,1468104
i,1214,1468142
i,1331,1468143
i,1445,1468189
i,1331,1468190
i,1214,1468191
r,1516,1468741
r,1516,1468770
r,1486,1468772
r,1476,1468773
r,1522,1468774
r,1427,1468776
r,1427,1468810
r,839,1468836
r,837,1468837
r,849,1468838
r,766,1468839
r,746,1468845
r,748,1468846
r,778,1468847
r,871,1468848
r,872,1468849
r,794,1468850
r,720,1468851
r,913,1468858
r,1011,1468859
r,909,1468860
r,826,1468861
r,736,1468862
r,766,1468864
r,849,1468865
r,837,1468866
r,839,1468867
r,748,1468875
r,746,1468876
r,778,1468879
r,871,1468880
r,872,1468881
r,794,1468882
r,909,1468886
r,1011,1468887
r,885,1468888
r,975,1468889
r,1070,1468890
r,1178,1468891
r,1188,1468892
r,1309,1468893
r,1386,1468894
r,1375,1468895
r,1361,1468896
r,1350,1468897
r,885,1468921
r,975,1468922
r,1070,1468923
r,1178,1468924
r,1386,1468925
r,1375,1468926
r,1361,1468927
r,1350,1468928
g,1297,1469385
g,1277,1469386
g,1257,1469387
g,1154,1469388
g,1050,1469389
g,1144,1469390
g,1046,1469391
g,839,1469392
g,1036,1469395
g,1142,1469396
g,1297,1469425
g,1277,1469426
g,1257,1469427
g,1154,1469428
g,1050,1469429
g,1144,1469430
g,1046,1469431
g,1036,1469433
g,839,1469434
g,939,1469435
g,746,1469472
r,1036,1469594
r,1034,1469595
r,933,1469596
r,931,1469597
r,1133,1469600
r,1245,1469601
r,1243,1469602
r,1036,1469642
r,1034,1469650
r,931,1469651
r,933,1469652
r,1133,1469653
r,1245,1469654
r,1243,1469655
y,1488,1469860
y,1401,1469861
y,1419,1469862
y,1331,1469863
y,1309,1469864
y,1386,1469865
y,1375,1469866
y,1269,1469867
y,1188,1469868
y,1178,1469869
y,1165,1469870
y,1070,1469871
y,1082,1469872
y,1094,1469873
y,1116,1469874
y,985,1469876
y,975,1469877
y,963,1469878
y,947,1469879
y,837,1469880
y,849,1469881
y,871,1469882
g,1226,1470020
g,1214,1470035
g,1188,1470036
g,1094,1470037
g,1178,1470038
g,1309,1470039
g,1116,1470067
g,1094,1470068
g,1178,1470069
g,1188,1470070
g,1214,1470071
g,1309,1470078
g,1427,1470171
g,1419,1470172
g,1401,1470173
g,1386,1470174
g,1375,1470175
g,1361,1470176
g,1350,1470177
g,1350,1470223
g,1361,1470224
g,1375,1470225
g,1386,1470226
g,1401,1470227
u,1245,1470911
u,1243,1470912
u,931,1470915
u,837,1470916
u,748,1470917
u,766,1470918
u,778,1470919
u,794,1470920
u,816,1470921
u,826,1470922
u,909,1470923
u,885,1470924
u,1546,1470959
u,1516,1470961
u,1269,1470964
u,1165,1470965
u,1082,1470966
u,1070,1470967
u,947,1470968
u,1419,1471418
u,1257,1471419
u,1133,1471420
u,939,1471423
u,1034,1471424
u,933,1471425
u,754,1471426
u,849,1471464
u,746,1471465
u,871,1471466
u,963,1471467
u,872,1471471
u,975,1471472
u,985,1471705
u,1011,1471706
u,1331,1471710
u,1427,1471711
u,1297,1471712
u,1277,1471713
u,1154,1471714
u,1144,1471715
u,1050,1471716
u,1046,1471717
u,839,1471727
u,1386,1471728
u,1476,1471735
u,1445,1472158
u,1214,1472164
u,1116,1472173
u,1188,1472174
u,1094,1472175
u,1178,1472176
u,1309,1472177
u,1401,1472178
u,1375,1472224
u,1361,1472225
u,1350,1472326
g,1331,1472926
g,1070,1472927
g,1331,1472948
g,1070,1472949
r,748,1473613
r,748,1473643
r,736,1473645
r,826,1473647
r,909,1473648
r,816,1473664
r,885,1473665
r,909,1473679
r,826,1473680
r,1486,1473685
r,816,1473703
r,885,1473704
r,1476,1474165
r,1470,1474214
r,1476,1474215
r,939,1474936
r,698,1474938
r,720,1474939
r,1116,1474978
r,1094,1474979
r,1082,1474980
r,985,1474981
r,963,1474982
r,947,1474983
r,1046,1474984
r,1046,1475006
r,963,1475007
r,947,1475008
r,1082,1475009
r,1094,1475010
r,985,1475014
r,1050,1475015
r,1144,1475016
r,1154,1475017
r,1165,1475018
r,1297,1475019
r,1309,1475020
r,1188,1475021
r,1277,1475022
r,1269,1475023
r,1257,1475024
r,1245,1475025
r,1375,1475026
r,1386,1475027
r,1401,1475028
r,1419,1475029
r,1546,1475030
r,816,1475034
r,1050,1475065
r,1165,1475066
r,1277,1475067
r,1297,1475068
r,1188,1475069
r,1309,1475070
r,1269,1475071
r,1257,1475072
r,1144,1475073
r,1154,1475074
r,1245,1475075
r,1375,1475076
r,1386,1475077
r,1401,1475078
r,1419,1475079
r,1522,1476252
r,1243,1476317
r,1036,1476319
r,931,1476320
r,837,1476321
r,766,1476322
r,778,1476323
r,1488,1476330
r,794,1476331
r,816,1476332
r,1243,1476343
r,1036,1476345
r,931,1476346
r,837,1476347
r,766,1476348
r,778,1476349
r,816,1476366
r,794,1476367
r,1488,1476368
r,1331,1476379
r,1331,1476424
r,947,1476891
r,872,1476892
r,933,1476905
r,1034,1476906
r,1133,1476907
r,872,1476931
r,947,1476932
r,1034,1476933
r,933,1476934
r,754,1476939
r,1133,1476941
r,1165,1476947
r,1165,1476964
z,1427,1477411
z,1419,1477414
z,1297,1477415
z,1277,1477416
z,1257,1477417
z,1245,1477418
z,1522,1477440
z,1419,1477441
z,1516,1477442
z,1488,1477443
z,1297,1477444
z,1277,1477445
z,1257,1477446
i,1522,1477521
i,1486,1477630
i,1269,1477631
i,1257,1477632
i,1243,1477633
i,1154,1477634
i,1144,1477635
i,1133,1477636
i,1046,1477637
i,1050,1477638
i,975,1477639
i,885,1477640
i,909,1477641
i,1011,1477643
i,1082,1477644
i,1165,1477645
i,1178,1477646
i,1269,1477664
i,1257,1477665
i,1243,1477666
i,1154,1477667
i,1144,1477668
i,1133,1477669
i,1046,1477670
i,1050,1477671
i,975,1477672
i,885,1477673
i,909,1477674
i,1011,1477676
i,1082,1477677
i,1165,1477678
i,1178,1477679
i,947,1477680
i,871,1477681
i,778,1477682
i,766,1477683
i,748,1477684
i,837,1477685
i,849,1477686
i,931,1477687
i,939,1477688
i,1036,1477691
i,1034,1477692
i,746,1477700
i,778,1477708
i,871,1477709
i,849,1477710
i,766,1477711
i,748,1477712
i,837,1477713
i,931,1477714
i,947,1477715
i,872,1477716
i,794,1477717
i,816,1477718
i,1036,1477734
i,939,1477737
i,1034,1477738
i,746,1477746
i,794,1477748
i,872,1477749
i,816,1477750
i,826,1477752
y,913,1478118
y,826,1478119
y,766,1478136
y,871,1478137
y,963,1478138
y,849,1478139
y,748,1478140
y,746,1478145
i,985,1478450
i,985,1478493
i,1476,1478495
i,1245,1478498
i,933,1478499
i,839,1478500
i,933,1478540
i,1245,1478541
i,839,1478545
i,754,1479054
i,754,1479099
i,837,1479110
i,931,1479111
i,963,1479112
i,1361,1479126
i,1353,1479129
i,963,1479136
i,931,1479137
i,837,1479138
i,1361,1479146
i,1243,1479147
i,1427,1479671
i,794,1479691
i,778,1479692
i,816,1479693
i,1427,1479710
i,1401,1479711
i,1386,1479712
i,1375,1479713
i,1297,1479714
i,1277,1479715
i,1094,1479716
i,816,1479727
i,794,1479728
i,778,1479729
i,1297,1479731
i,1277,1479732
i,1401,1479733
i,1386,1479734
i,1375,1479735
i,1094,1479751
i,1116,1480329
i,1188,1480330
i,1178,1480331
i,1165,1480332
i,1154,1480333
i,1070,1480334
i,1082,1480335
i,1050,1480336
i,1144,1480337
i,1046,1480338
i,1133,1480339
i,947,1480340
i,1034,1480341
i,1036,1480342
i,1226,1480372
i,1116,1480377
i,1188,1480378
i,1178,1480379
i,1165,1480380
i,1154,1480381
i,1144,1480382
i,1050,1480383
i,1046,1480384
i,1070,1480385
i,1082,1480386
i,947,1480387
i,1034,1480388
i,1036,1480389
i,939,1480391
i,1133,1480414
i,1350,1480422
i,1269,1480423
i,1419,1480424
i,736,1480425
i,1419,1480473
i,1269,1480474
i,1350,1480475
y,1470,1480872
y,1476,1480873
y,1486,1480874
y,778,1480968
i,1427,1480973
i,1401,1480974
i,1386,1480975
i,1445,1480988
i,1427,1480989
i,1401,1480990
i,1375,1480991
i,1476,1481008
i,1470,1481014
i,1386,1481032
i,1375,1481033
i,1476,1481046
i,1470,1481048
z,688,1481765
z,720,1481767
z,872,1481768
z,885,1481769
z,909,1481770
z,826,1481771
z,933,1481774
z,872,1481790
z,885,1481791
z,688,1481794
z,933,1481795
z,909,1481796
z,826,1481797
